paper_id,paper,doi,doi_url,year,title
REFINE-0056,"Kang, W., Kang, Y., Kim, A., Kim, H., Han, K.-M., & Ham, B.-J. (2023). Gray and white matter abnormalities in major depressive disorder patients and its associations with childhood adversity. Journal of Affective Disorders, 330, 16–23. https://doi.org/10.1016/j.jad.2023.02.145",10.1016/j.jad.2023.02.145,https://doi.org/10.1016/j.jad.2023.02.145,2023,Gray and white matter abnormalities in major depressive disorder patients and its associations with childhood adversity
REFINE-0057,"Chen, Y., Chen, Y., Zheng, R., Jiang, Y., Zhou, B., Xue, K., Li, S., Pang, J., Li, H., Zhang, Y., Han, S., & Cheng, J. (2023a). Convergent molecular and structural neuroimaging signatures of first-episode depression. Journal of Affective Disorders, 320, 22–28. https://doi.org/10.1016/j.jad.2022.09.132",10.1016/j.jad.2022.09.132,https://doi.org/10.1016/j.jad.2022.09.132,2023,Convergent molecular and structural neuroimaging signatures of first-episode depression
REFINE-0058,"Dannlowski, U., Kugel, H., Grotegerd, D., Redlich, R., Suchy, J., Opel, N., Suslow, T., Konrad, C., Ohrmann, P., Bauer, J., Kircher, T., Krug, A., Jansen, A., Baune, B. T., Heindel, W., Domschke, K., Forstner, A. J., Nöthen, M. M., Treutlein, J., … Witt, S. H. (2015b). NCAN cross-disorder risk variant is associated with limbic gray matter deficits in healthy subjects and major depression. Neuropsychopharmacology, 40(11), 2510–2516. https://doi.org/10.1038/npp.2015.86",10.1038/npp.2015.86,https://doi.org/10.1038/npp.2015.86,2015,NCAN cross-disorder risk variant is associated with limbic gray matter deficits in healthy subjects and major depression
REFINE-0059,"Jiang, Y., Duan, M., Chen, X., Zhang, X., Gong, J., Dong, D., Li, H., Yi, Q., Wang, S., Wang, J., Luo, C., & Yao, D. (2019). Aberrant Prefrontal-Thalamic-Cerebellar Circuit in Schizophrenia and Depression: Evidence from a Possible Causal Connectivity. International Journal of Neural Systems, 29(5). https://doi.org/10.1142/S0129065718500326",10.1142/S0129065718500326,https://doi.org/10.1142/S0129065718500326,2019,Aberrant Prefrontal-Thalamic-Cerebellar Circuit in Schizophrenia and Depression: Evidence from a Possible Causal Connectivity
REFINE-0060,"Dannlowski, U., Kugel, H., Grotegerd, D., Redlich, R., Opel, N., Dohm, K., Zaremba, D., Grögler, A., Schwieren, J., Suslow, T., Ohrmann, P., Bauer, J., Krug, A., Kircher, T., Jansen, A., Domschke, K., Hohoff, C., Zwitserlood, P., Heinrichs, M., … Baune, B. T. (2016a). Disadvantage of Social Sensitivity: Interaction of Oxytocin Receptor Genotype and Child Maltreatment on Brain Structure. Biological Psychiatry, 80(5), 398–405. https://doi.org/10.1016/j.biopsych.2015.12.010",10.1016/j.biopsych.2015.12.010,https://doi.org/10.1016/j.biopsych.2015.12.010,2016,Disadvantage of Social Sensitivity: Interaction of Oxytocin Receptor Genotype and Child Maltreatment on Brain Structure
REFINE-0061,"Selvaraj, S., Godlewska, B. R., Norbury, R., Bose, S., Turkheimer, F., Stokes, P., Rhodes, R., Howes, O., & Cowen, P. J. (2011). Decreased regional gray matter volume in S’ allele carriers of the 5-HTTLPR triallelic polymorphism. Molecular Psychiatry, 16(5), 472–473. https://doi.org/10.1038/mp.2010.112",10.1038/mp.2010.112,https://doi.org/10.1038/mp.2010.112,2011,Decreased regional gray matter volume in S’ allele carriers of the 5-HTTLPR triallelic polymorphism
REFINE-0062,"Förster, K., Enneking, V., Dohm, K., Redlich, R., Meinert, S., Geisler, A. I., Leehr, E. J., Kugel, H., Baune, B. T., Arolt, V., Zwitserlood, P., Grotegerd, D., & Dannlowski, U. (2020). Brain structural correlates of alexithymia in patients with major depressive disorder. Journal of Psychiatry & Neuroscience, 45(2), 117–124. https://doi.org/10.1503/jpn.190044",10.1503/jpn.190044,https://doi.org/10.1503/jpn.190044,2020,Brain structural correlates of alexithymia in patients with major depressive disorder
REFINE-0063,"Opel, N., Redlich, R., Repple, J., Kaehler, C., Grotegerd, D., Dohm, K., Zaremba, D., Goltermann, J., Steinmann, L.-A. M., Krughöfer, R., Leehr, E. J., Böhnlein, J., Förster, K., Bürger, C., Meinert, S., Enneking, V., Emden, D., Leenings, R., Winter, N., … Dannlowski, U. (2019). Childhood maltreatment moderates the influence of genetic load for obesity on reward related brain structure and function in major depression. Psychoneuroendocrinology, 100, 18–26. https://doi.org/10.1016/j.psyneuen.2018.09.027",10.1016/j.psyneuen.2018.09.027,https://doi.org/10.1016/j.psyneuen.2018.09.027,2019,Childhood maltreatment moderates the influence of genetic load for obesity on reward related brain structure and function in major depression
REFINE-0064,"Ahn, S. J., Kyeong, S., Suh, S. H., Kim, J. J., Chung, T. S., & Seok, J. H. (2016b). What is the impact of child abuse on gray matter abnormalities in individuals with major depressive disorder: a case control study. BMC PSYCHIATRY, 16. https://doi.org/10.1186/s12888-016-1116-y",10.1186/s12888-016-1116-y,https://doi.org/10.1186/s12888-016-1116-y,2016,What is the impact of child abuse on gray matter abnormalities in individuals with major depressive disorder: a case control study
REFINE-0065,"Cai, Y., Liu, J., Zhang, L., Liao, M., Zhang, Y., Wang, L., Peng, H., He, Z., Li, Z., Li, W., Lu, S., Ding, Y., & Li, L. (2015). Grey matter volume abnormalities in patients with bipolar I depressive disorder and unipolar depressive disorder: A voxel-based morphometry study. Neuroscience Bulletin, 31(1), 4–12. https://doi.org/10.1007/s12264-014-1485-5",10.1007/s12264-014-1485-5,https://doi.org/10.1007/s12264-014-1485-5,2015,Grey matter volume abnormalities in patients with bipolar I depressive disorder and unipolar depressive disorder: A voxel-based morphometry study
REFINE-0066,"Yang, S., Cheng, Y., Mo, Y., Bai, Y., Shen, Z., Liu, F., Li, N., Jiang, L., Chen, W., Lu, Y., Sun, X., & Xu, X. (2017). Childhood maltreatment is associated with gray matter volume abnormalities in patients with first-episode depression. Psychiatry Research - Neuroimaging, 268, 27–34. https://doi.org/10.1016/j.pscychresns.2017.07.005",10.1016/j.pscychresns.2017.07.005,https://doi.org/10.1016/j.pscychresns.2017.07.005,2017,Childhood maltreatment is associated with gray matter volume abnormalities in patients with first-episode depression
REFINE-0067,"Redlich, R., Grotegerd, D., Opel, N., Kaufmann, C., Zwitserlood, P., Kugel, H., Heindel, W., Donges, U. S., Suslow, T., Arolt, V., & Dannlowski, U. (2015a). Are you gonna leave me? Separation anxiety is associated with increased amygdala responsiveness and volume. Social Cognitive and Affective Neuroscience, 10(2), 278–284. https://doi.org/10.1093/scan/nsu055",10.1093/scan/nsu055,https://doi.org/10.1093/scan/nsu055,2015,Are you gonna leave me? Separation anxiety is associated with increased amygdala responsiveness and volume
REFINE-0068,"Zhou, R., Wang, F., Zhao, G., Xia, W., Peng, D., Mao, R., Xu, J., Wang, Z., Hong, W., Zhang, C., Wang, Y., Su, Y., Huang, J., Yang, T., Wang, J., Chen, J., Palaniyappan, L., & Fang, Y. (2018). Effects of tumor necrosis factor-α polymorphism on the brain structural changes of the patients with major depressive disorder. Translational Psychiatry, 8(1). https://doi.org/10.1038/s41398-018-0256-x",10.1038/s41398-018-0256-x,https://doi.org/10.1038/s41398-018-0256-x,2018,Effects of tumor necrosis factor-α polymorphism on the brain structural changes of the patients with major depressive disorder
REFINE-0069,"Ringwald, K. G., Pfarr, J. K., Schmitt, S., Stein, F., Brosch, K., Meller, T., Andrae, J., Zech, R., Steinsträter, O., Meinert, S., Waltemate, L., Lemke, H., Thiel, K., Winter, A., Opel, N., Goltermann, J., Jansen, A., Dannlowski, U., Krug, A., … Kircher, T. (2022a). Interaction of recent stressful life events and childhood abuse on orbitofrontal grey matter volume in adults with depression. Journal of Affective Disorders, 312, 122–127. https://doi.org/10.1016/j.jad.2022.06.050",10.1016/j.jad.2022.06.050,https://doi.org/10.1016/j.jad.2022.06.050,2022,Interaction of recent stressful life events and childhood abuse on orbitofrontal grey matter volume in adults with depression
REFINE-0070,"Nan, D., Yuqi, C., Zonglin, S., Chenglong, D., Na, L., Fang, L., Cong, Z., & Xiufeng, X. (2020a). Association of a SIRT1 polymorphism with changes of gray matter volume in patients with first-episode medication-naïve major depression. Psychiatry Research - Neuroimaging, 301. https://doi.org/10.1016/j.pscychresns.2020.111101",10.1016/j.pscychresns.2020.111101,https://doi.org/10.1016/j.pscychresns.2020.111101,2020,Association of a SIRT1 polymorphism with changes of gray matter volume in patients with first-episode medication-naïve major depression
REFINE-0071,"Liu, W., Jiang, X., Deng, Z., Xie, Y., Guo, Y., Wu, Y., Sun, Q., Kong, L., Wu, F., & Tang, Y. (2024). Functional and structural alterations in different durations of untreated illness in the frontal and parietal lobe in major depressive disorder. European Archives of Psychiatry and Clinical Neuroscience, 274(3), 629–642. https://doi.org/10.1007/s00406-023-01625-7",10.1007/s00406-023-01625-7,https://doi.org/10.1007/s00406-023-01625-7,2024,Functional and structural alterations in different durations of untreated illness in the frontal and parietal lobe in major depressive disorder
REFINE-0072,"Webb, C. A., Weber, M., Mundy, E. A., & Killgore, W. D. S. (2014). Reduced gray matter volume in the anterior cingulate, orbitofrontal cortex and thalamus as a function of mild depressive symptoms: A voxel-based morphometric analysis. Psychological Medicine, 44(13), 2833–2843. https://doi.org/10.1017/S0033291714000348",10.1017/S0033291714000348,https://doi.org/10.1017/S0033291714000348,2014,"Reduced gray matter volume in the anterior cingulate, orbitofrontal cortex and thalamus as a function of mild depressive symptoms: A voxel-based morphometric analysis"
REFINE-0073,"Dannlowski, U., Stuhrmann, A., Beutelmann, V., Zwanzger, P., Lenzen, T., Grotegerd, D., Domschke, K., Hohoff, C., Ohrmann, P., Bauer, J., Lindner, C., Postert, C., Konrad, C., Arolt, V., Heindel, W., Suslow, T., & Kugel, H. (2012). Limbic scars: Long-term consequences of childhood maltreatment revealed by functional and structural magnetic resonance imaging. Biological Psychiatry, 71(4), 286–293. https://doi.org/10.1016/j.biopsych.2011.10.021",10.1016/j.biopsych.2011.10.021,https://doi.org/10.1016/j.biopsych.2011.10.021,2012,Limbic scars: Long-term consequences of childhood maltreatment revealed by functional and structural magnetic resonance imaging
REFINE-0074,"Li, H., Wei, D., Sun, J., Chen, Q., Zhang, Q., & Qiu, J. (2015). Brain structural alterations associated with young women with subthreshold depression. Scientific Reports, 5. https://doi.org/10.1038/srep09707",10.1038/srep09707,https://doi.org/10.1038/srep09707,2015,Brain structural alterations associated with young women with subthreshold depression
REFINE-0075,"Fu, X., Chen, Y., Luo, X., Ide, J. S., & Li, C.-S. R. (2024). Gray matter volumetric correlates of the polygenic risk of depression: A study of the Human Connectome Project data. European Neuropsychopharmacology : The Journal of the European College of Neuropsychopharmacology, 87, 2–12. https://doi.org/10.1016/j.euroneuro.2024.06.004",10.1016/j.euroneuro.2024.06.004,https://doi.org/10.1016/j.euroneuro.2024.06.004,2024,Gray matter volumetric correlates of the polygenic risk of depression: A study of the Human Connectome Project data
REFINE-0076,"Li, J., Wang, Z., Hwang, J. W., Zhao, B., Yang, X., Xin, S., Wang, Y., Jiang, H., Shi, P., Zhang, Y., Wang, X., Lang, C., Park, J., Bao, T., & Kong, J. (2017). Anatomical brain difference of subthreshold depression in young and middle-aged individuals. NeuroImage: Clinical, 14, 546–551. https://doi.org/10.1016/j.nicl.2017.02.022",10.1016/j.nicl.2017.02.022,https://doi.org/10.1016/j.nicl.2017.02.022,2017,Anatomical brain difference of subthreshold depression in young and middle-aged individuals
REFINE-0077,"Romanczuk-Seiferth, N., Pöhland, L., Mohnke, S., Garbusow, M., Erk, S., Haddad, L., Grimm, O., Tost, H., Meyer-Lindenberg, A., Walter, H., Wüstenberg, T., & Heinz, A. (2014). Larger amygdala volume in first-degree relatives of patients with major depression. NeuroImage: Clinical, 5, 62–68. https://doi.org/10.1016/j.nicl.2014.05.015",10.1016/j.nicl.2014.05.015,https://doi.org/10.1016/j.nicl.2014.05.015,2014,Larger amygdala volume in first-degree relatives of patients with major depression
REFINE-0078,"Chen, L., Wang, Y., Niu, C., Zhong, S., Hu, H., Chen, P., Zhang, S., Chen, G., Deng, F., Lai, S., Wang, J., Huang, L., & Huang, R. (2018). Common and distinct abnormal frontal-limbic system structural and functional patterns in patients with major depression and bipolar disorder. NeuroImage: Clinical, 20, 42–50. https://doi.org/10.1016/j.nicl.2018.07.002",10.1016/j.nicl.2018.07.002,https://doi.org/10.1016/j.nicl.2018.07.002,2018,Common and distinct abnormal frontal-limbic system structural and functional patterns in patients with major depression and bipolar disorder
REFINE-0079,"Salvadore, G., Nugent, A. C., Lemaitre, H., Luckenbaugh, D. A., Tinsley, R., Cannon, D. M., Neumeister, A., Zarate, C. A. Jr., & Drevets, W. C. (2011). Prefrontal cortical abnormalities in currently depressed versus currently remitted patients with major depressive disorder. NeuroImage, 54(4), 2643–2651. https://doi.org/10.1016/j.neuroimage.2010.11.011",10.1016/j.neuroimage.2010.11.011,https://doi.org/10.1016/j.neuroimage.2010.11.011,2011,Prefrontal cortical abnormalities in currently depressed versus currently remitted patients with major depressive disorder
REFINE-0080,"Feinstein, A., Roy, P., Lobaugh, N., Feinstein, K., O’Connor, P., & Black, S. (2004). Structural brain abnormalities in multiple sclerosis patients with major depression. Neurology, 62(4), 586–590. https://doi.org/10.1212/01.WNL.0000110316.12086.0C",10.1212/01.WNL.0000110316.12086.0C,https://doi.org/10.1212/01.WNL.0000110316.12086.0C,2004,Structural brain abnormalities in multiple sclerosis patients with major depression
REFINE-0081,"Foell, J., Palumbo, I. M., Yancey, J. R., Vizueta, N., Demirakca, T., & Patrick, C. J. (2019). Biobehavioral threat sensitivity and amygdala volume: A twin neuroimaging study. NeuroImage, 186, 14–21. https://doi.org/10.1016/j.neuroimage.2018.10.065",10.1016/j.neuroimage.2018.10.065,https://doi.org/10.1016/j.neuroimage.2018.10.065,2019,Biobehavioral threat sensitivity and amygdala volume: A twin neuroimaging study
REFINE-0082,"Macoveanu, J., Knorr, U., Skimminge, A., Søndergaard, M. G., Jørgensen, A., Fauerholdt-Jepsen, M., Paulson, O. B., Knudsen, G. M., Siebner, H. R., & Kessing, L. v. (2014). Altered reward processing in the orbitofrontal cortex and hippocampus in healthy first-degree relatives of patients with depression. Psychological Medicine, 44(6), 1183–1195. https://doi.org/10.1017/S0033291713001815",10.1017/S0033291713001815,https://doi.org/10.1017/S0033291713001815,2014,Altered reward processing in the orbitofrontal cortex and hippocampus in healthy first-degree relatives of patients with depression
REFINE-0083,"Mao, N., Fang, J., Xie, H., Liu, X., Jiang, X., Wang, G., Cui, M., Wang, B., & Liu, Q. (2016). Correlation between neurochemical metabolism and memory function in adolescent patients with depression: A multi‐voxel 1H magnetic resonance spectroscopy study. Psychiatry and Clinical Neurosciences, 70(4), 167–174. https://doi.org/10.1111/pcn.12372",10.1111/pcn.12372,https://doi.org/10.1111/pcn.12372,2016,Correlation between neurochemical metabolism and memory function in adolescent patients with depression: A multi‐voxel 1H magnetic resonance spectroscopy study
