paper_id,title,doi,openalex_id,semantic_scholar_id,pmid,pmcid,pubmed_url,pmc_url,status,source_used,pdf_path,landing_page_url,pdf_url,oa_status,license,error_message,secondary_status,secondary_error_message
REFINE-0200,Brain structures and functional connectivity in neglected children with no other types of maltreatment,10.1016/j.neuroimage.2024.120589,https://openalex.org/W4393409062,63ba8288bf4df18b4e860bd55689889e2d45ff1c,,,,,publisher_403,none,data/pdfs/REFINE-0200.pdf,,https://doaj.org/article/65a2ca2692a14d7da984eaa7f5954827,gold,cc-by-nc-nd,Publisher HTTP 403: doaj.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0201,Hyperconnectivity and altered interactions of a nucleus accumbens network in post-stroke depression,10.1093/braincomms/fcac281,https://openalex.org/W4308144309,2fba377ef57c9cc6e849c6d65e1ba4fb2398fe5f,36415661,PMC9677459,https://pubmed.ncbi.nlm.nih.gov/36415661/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9677459/,publisher_403,none,data/pdfs/REFINE-0201.pdf,,https://academic.oup.com/braincomms/article-pdf/4/6/fcac281/47161022/fcac281.pdf,gold,cc-by,Publisher HTTP 403: academic.oup.com,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0202,Neuroanatomical predictors of response to subcallosal cingulate deep brain stimulation for treatment-resistant depression,10.1503/jpn.180207,https://openalex.org/W2996585831,81d4c5c83e6e105db3c8f8538f3ebef653939e1a,31525860,PMC6919920,https://pubmed.ncbi.nlm.nih.gov/31525860/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6919920/,publisher_403,none,data/pdfs/REFINE-0202.pdf,,https://doi.org/10.1503/jpn.180207,bronze,,Publisher HTTP 403: doi.org,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0203,Effects of the BDNF Val66Met Polymorphism on Gray Matter Volume in Typically Developing Children and Adolescents,10.1093/cercor/bhw020,https://openalex.org/W2253726092,48708977a147e0ffd842ff813fe17c65d7a1ca1b,26830347,PMC4785961,https://pubmed.ncbi.nlm.nih.gov/26830347/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4785961/,publisher_403,none,data/pdfs/REFINE-0203.pdf,,https://academic.oup.com/cercor/article-pdf/26/4/1795/7005145/bhw020.pdf,bronze,,Publisher HTTP 403: academic.oup.com,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0204,"Comparison of brain structural variables, neuropsychological factors, and treatment outcome in early-onset versus late-onset late-life depression",10.1016/j.jagp.2013.02.005,https://openalex.org/W2079549927,81344515722dea998200c382210d8a533648859a,23768683,PMC3815480,https://pubmed.ncbi.nlm.nih.gov/23768683/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3815480/,pmc_fulltext_no_pdf,none,data/pdfs/REFINE-0204.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/3815480,,green,,PMC full-text available as HTML; no downloadable PDF link found,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0205,Neural Correlates of the Cortisol Awakening Response in Humans,10.1038/npp.2015.77,https://openalex.org/W2009861277,,,,,,downloaded,openalex_landing_page,data/pdfs/REFINE-0205.pdf,https://doi.org/10.1038/npp.2015.77,https://static-content.springer.com/esm/art%3A10.1038%2Fnpp.2015.77/MediaObjects/41386_2015_BFnpp201577_MOESM153_ESM.pdf,green,,,,
REFINE-0206,Patterns of reduced cortical thickness in late-life depression and relationship to psychotherapeutic response,10.1016/j.jagp.2013.01.013,https://openalex.org/W2156102898,25511487106fbf0a9eb084ea0628dbc01518a38e,23567394,PMC3732520,https://pubmed.ncbi.nlm.nih.gov/23567394/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3732520/,publisher_403,none,data/pdfs/REFINE-0206.pdf,,https://escholarship.org/uc/item/07s2k1hk,green,,Publisher HTTP 403: escholarship.org,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0207,Prefrontal cortex and amygdala volume in first minor or major depressive episode after cancer diagnosis,10.1016/j.biopsych.2005.08.018,https://openalex.org/W2061099394,ce8295e0d9ed7ca271e550beabdb331744394d03,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0207.pdf,https://doi.org/10.1016/j.biopsych.2005.08.018,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0208,Neuropsychological functioning and MRI signal hyperintensities in geriatric depression,,https://openalex.org/W2527609605,db46cf8e565c3f50d63c0189397e9a81701148a6,,,,,publisher_403,none,data/pdfs/REFINE-0208.pdf,,https://www.ahajournals.org/doi/pdf/10.1161/STR.0b013e3182299496,bronze,,Publisher HTTP 403: www.ahajournals.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0209,Orbitofrontal cortex volume in late life depression: Influence of hyperintense lesions and genetic polymorphisms,10.1017/s0033291707000128,https://openalex.org/W2096998125,,,,,,downloaded,openalex_landing_page,data/pdfs/REFINE-0209.pdf,https://doi.org/10.1017/s0033291707000128,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/E9DD287BC3CAE443C9C7DCD4528F25AC/S0033291707000128a.pdf/div-class-title-orbitofrontal-cortex-volume-in-late-life-depression-influence-of-hyperintense-lesions-and-genetic-polymorphisms-div.pdf,closed,,,,
REFINE-0210,Cortical changes associated with depression and antidepressant use in Alzheimer and Lewy body dementia: An MRI surface-based morphometric study,10.1016/j.jagp.2013.02.004,https://openalex.org/W2168471124,41d1ef1b9717e75ba21d869302c9ee1bc037dbb1,,,,,publisher_403,none,data/pdfs/REFINE-0210.pdf,,http://www.ajgponline.org/article/S106474811300122X/pdf,bronze,,Publisher HTTP 403: www.ajgponline.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0211,Major Depression and Suicidality Following Brain Injury,,https://openalex.org/W2116839388,fbcb5edbd81e1d3285b265a9f90179b5657c1a70,,,,,downloaded,semantic_scholar,data/pdfs/REFINE-0211.pdf,,https://www.frontiersin.org/articles/10.3389/fnins.2015.00334/pdf,bronze,,,,
REFINE-0212,In vivo structural and functional abnormalities of the striatums is related to decreased astrocytic BDNF in Itpr2-/- mice exhibiting depressive-like behavior,10.1155/2020/8830670,https://openalex.org/W3082960084,238434c5ffeacf737606b0af21fdbed4c5ec9481,32952549,PMC7481938,https://pubmed.ncbi.nlm.nih.gov/32952549/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7481938/,publisher_403,none,data/pdfs/REFINE-0212.pdf,,https://downloads.hindawi.com/journals/np/2020/8830670.pdf,gold,cc-by,Publisher HTTP 403: downloads.hindawi.com,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0213,Temporal lobe epilepsy and affective disorders: The role of the subgenual anterior cingulate cortex,10.1136/jnnp-2013-306966,https://openalex.org/W2158758379,,,,,,downloaded,openalex,data/pdfs/REFINE-0213.pdf,,https://jnnp.bmj.com/content/jnnp/86/2/144.full.pdf,hybrid,cc-by-nc,,,
REFINE-0214,"Early childhood cumulative risk is associated with decreased global brain measures, cortical thickness, and cognitive functioning in school‐age children",10.1002/dev.21956,https://openalex.org/W3006050290,b9b49c475b7d7c7b126a99796df6700c23b8ea4d,,,,,publisher_403,none,data/pdfs/REFINE-0214.pdf,,https://doi.org/10.1002/dev.21956,closed,,Publisher HTTP 403: doi.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0215,Depression symptoms moderate the relationship between gray matter volumes and cognitive function in patients with mild cognitive impairment,10.1016/j.jpsychires.2022.05.017,https://openalex.org/W4281387657,39d7ed16c05ef3ca29c77a5d23919a89f4397377,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0215.pdf,https://doi.org/10.1016/j.jpsychires.2022.05.017,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0216,Evaluation in late-life depression of intercellular adhesion molecule-1 expression in the dorsolateral prefrontal cortex,10.1176/appi.ajp.157.10.1682,https://openalex.org/W2131949437,0a73311a3944b620df6bc147c8bb3b8f21a62f99,,,,,publisher_403,none,data/pdfs/REFINE-0216.pdf,,https://doi.org/10.1176/appi.ajp.157.10.1682,closed,,Publisher HTTP 403: doi.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0217,Aberrant topographical organization in gray matter structural network in late life depression: A graph theoretical analysis,10.1017/s104161021300149x,https://openalex.org/W2325384154,d1fb72be6eaa0db532d4789435140a50cf1aa3bb,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0217.pdf,https://doi.org/10.1017/s104161021300149x,,diamond,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0218,Localizing gray matter deficits in late-onset depression using computational cortical pattern matching methods,10.1176/appi.ajp.161.11.2091,https://openalex.org/W2113590396,,,,,,publisher_403,none,data/pdfs/REFINE-0218.pdf,,https://doi.org/10.1176/appi.ajp.161.11.2091,closed,,Publisher HTTP 403: doi.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0219,Anterior cingulate volume reduction in adolescents with borderline personality disorder and co-morbid major depression,10.1016/j.jpsychires.2010.11.011,https://openalex.org/W2120406854,f45f94ee50e65b476d84ea554a90edd47e862fac,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0219.pdf,https://doi.org/10.1016/j.jpsychires.2010.11.011,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0220,Regional Gray Matter Changes Are Associated with Cognitive Deficits in Remitted Geriatric Depression: An Optimized Voxel-Based Morphometry Study,10.1016/j.biopsych.2008.04.032,https://openalex.org/W2133382659,34831654466cfcc7dbb6700af54f46ac5e7f447b,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0220.pdf,https://doi.org/10.1016/j.biopsych.2008.04.032,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0221,Electroconvulsive therapy response in late-life depression unaffected by age-related brain changes,10.1016/j.jad.2019.03.055,https://openalex.org/W2924404957,ff13d155c81127ef1655c059cc11fe38a4772e89,,,,,invalid_pdf,none,data/pdfs/REFINE-0221.pdf,https://lirias.kuleuven.be/bitstream/123456789/645762/2/2019%20Bouckaert%20et%20al%20Journal%20of%20Affective%20Disorders%20ECT%20response%20in%20late-life%20depression%20unaffected%20by%20age%20related%20brain%20changes.pdf,,closed,,HTTP 404,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0222,Genetic vulnerability to affective psychopathology in childhood: A combined voxel-based morphometry and functional magnetic resonance imaging study,10.1016/j.biopsych.2009.01.033,https://openalex.org/W2076128392,5974e226b117b76d9ab39aee14c541c3786265b7,,,,,publisher_403,none,data/pdfs/REFINE-0222.pdf,,http://hdl.handle.net/11577/2381162,closed,,Publisher HTTP 403: hdl.handle.net,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0223,Lifelong impact of extreme stress on the human brain: Holocaust survivors study,10.1016/j.ynstr.2021.100318,https://openalex.org/W3138226577,034a40498117645350631dd8ba981c3646de1b71,33869682,PMC8039853,https://pubmed.ncbi.nlm.nih.gov/33869682/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8039853/,publisher_403,none,data/pdfs/REFINE-0223.pdf,,https://doaj.org/article/3239851d5cb94df38e34d51424ee45b6,gold,cc-by,Publisher HTTP 403: doaj.org,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0224,Cortical thickness and hippocampal volume in vascular and non-vascular depressed patients,10.3389/fpsyt.2021.697489,https://openalex.org/W3178681460,,,,,,downloaded,openalex,data/pdfs/REFINE-0224.pdf,,https://www.frontiersin.org/articles/10.3389/fpsyt.2021.697489/pdf,gold,cc-by,,,
REFINE-0225,Determining the effects of LLD and MCI on brain decline according to machine learning and a structural covariance network analysis,10.1016/j.jpsychires.2020.04.011,https://openalex.org/W3021666728,bd485a0fa982123937e4441cd4770fbafae6acde,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0225.pdf,https://doi.org/10.1016/j.jpsychires.2020.04.011,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0226,White matter and subcortical gray matter lesion volume changes and late-life depression outcome: A 4-year magnetic resonance imaging study,10.1017/s1041610205002796,https://openalex.org/W2115695491,bd9987c0eee0906e3f73b50427304dc5c5337d2f,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0226.pdf,https://doi.org/10.1017/s1041610205002796,,diamond,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0227,Neurostructural impact of co-occurring anxiety in pediatric patients with major depressive disorder: A voxel-based morphometry study,10.1016/j.jad.2014.09.004,https://openalex.org/W2097327209,70bdbbca6059023aa83506f9a9820e38bf8b90da,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0227.pdf,https://doi.org/10.1016/j.jad.2014.09.004,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0228,Effects of antipsychotic medication on brain structure in patients with major depressive disorder and psychotic features: Neuroimaging findings in the context of a randomized placebo-controlled clinical trial,10.1001/jamapsychiatry.2020.0036,https://openalex.org/W3007246891,cf5a3e591d4b66dc9ec678d1ef2639cc3f639dd4,32101271,PMC7330722,https://pubmed.ncbi.nlm.nih.gov/32101271/,https://pmc.ncbi.nlm.nih.gov/articles/PMC7330722/,publisher_403,none,data/pdfs/REFINE-0228.pdf,,https://jamanetwork.com/journals/jamapsychiatry/articlepdf/2761879/jamapsychiatry_voineskos_2020_oi_200002.pdf,bronze,,Publisher HTTP 403: jamanetwork.com,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0229,Effects of parental emotional warmth on the relationship between regional gray matter volume and depression-related personality traits,10.1080/17470919.2016.1174150,https://openalex.org/W2342282487,b64127342320da1a4bdd0074f4fdffdf67518eb8,,,,,publisher_403,none,data/pdfs/REFINE-0229.pdf,,https://doi.org/10.1080/17470919.2016.1174150,closed,,Publisher HTTP 403: doi.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0230,"Homer1a protein expression in schizophrenia, bipolar disorder, and major depression",10.1007/s00702-017-1776-x,https://openalex.org/W2747996850,2bdd0e033d5bcc8384c327f5cc0ca46c2274d612,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0230.pdf,https://doi.org/10.1007/s00702-017-1776-x,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0231,"Association between change in brain gray matter volume, cognition, and depression severity: Pre- and post- antidepressant pharmacotherapy for late-life depression",10.1016/j.jpsychires.2017.08.002,https://openalex.org/W2742732036,,28843842,PMC6582647,https://pubmed.ncbi.nlm.nih.gov/28843842/,https://pmc.ncbi.nlm.nih.gov/articles/PMC6582647/,pmc_fulltext_no_pdf,none,data/pdfs/REFINE-0231.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/6582647,,green,,PMC full-text available as HTML; no downloadable PDF link found,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0232,Early childhood depression and alterations in the trajectory of gray matter maturation in middle childhood and early adolescence,10.1001/jamapsychiatry.2015.2356,https://openalex.org/W2213415910,06adb32019eec2e68b8b5a4bb4b0e33dca083e7c,26676835,PMC5206762,https://pubmed.ncbi.nlm.nih.gov/26676835/,https://pmc.ncbi.nlm.nih.gov/articles/PMC5206762/,publisher_403,none,data/pdfs/REFINE-0232.pdf,,https://jamanetwork.com/journals/jamapsychiatry/articlepdf/2473514/yoi150072.pdf,bronze,,Publisher HTTP 403: jamanetwork.com,pmc_pdf_not_found,PMCID found but no valid PDF URL from PMC OA service or page parsing
REFINE-0233,Effect of non-invasive spinal cord stimulation in unmedicated adults with major depressive disorder: A pilot randomized controlled trial and induced current flow pattern,10.1038/s41380-023-02349-9,https://openalex.org/W4390013217,,,,,,downloaded,openalex,data/pdfs/REFINE-0233.pdf,,https://www.nature.com/articles/s41380-023-02349-9.pdf,hybrid,cc-by,,,
REFINE-0234,GWAS-identified risk variants for major depressive disorder: Preliminary support for an association with late-life depressive symptoms and brain structural alterations,10.1016/j.euroneuro.2015.08.022,https://openalex.org/W1623192947,11b4ed9703cd02dedd822bf75cf3ce9dc96c59d1,,,,,downloaded,semantic_scholar,data/pdfs/REFINE-0234.pdf,,https://hal.umontpellier.fr/hal-02400306/file/Ancelin_21.pdf,closed,,,,
REFINE-0235,Magnetic resonance imaging in late-life depression: Multimodal examination of network disruption,,https://openalex.org/W2888543854,14536f1e0bfd4eda95924dd13561316ce86095c0,,,,,publisher_403,none,data/pdfs/REFINE-0235.pdf,,https://academic.oup.com/eurheartj/article-pdf/40/3/237/31623821/ehy462.pdf,bronze,,Publisher HTTP 403: academic.oup.com,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0236,The association between gray matter volume in the hippocampal subfield and antidepressant efficacy mediated by abnormal dynamic functional connectivity,10.1038/s41598-024-56866-w,https://openalex.org/W4394931738,,,,,,downloaded,openalex,data/pdfs/REFINE-0236.pdf,,https://www.nature.com/articles/s41598-024-56866-w.pdf,gold,cc-by,,,
REFINE-0237,A controlled study of MRI signal hyperintensities in older depressed patients with and without hypertension,10.1046/j.1532-5415.2001.49240.x,https://openalex.org/W2080008908,,,,,,publisher_403,none,data/pdfs/REFINE-0237.pdf,,https://doi.org/10.1046/j.1532-5415.2001.49240.x,closed,,Publisher HTTP 403: doi.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0238,C-reactive protein and the kynurenic acid to quinolinic acid ratio are independently associated with White matter integrity in major depressive disorder,10.1016/j.bbi.2022.07.011,https://openalex.org/W4285605465,8349bf379bb7cb91baebdedc7fcdba55a90281f6,35853557,PMC9983279,https://pubmed.ncbi.nlm.nih.gov/35853557/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9983279/,publisher_403,none,data/pdfs/REFINE-0238.pdf,,https://www.sciencedirect.com/science/article/am/pii/S0889159122001854,green,,Publisher HTTP 403: www.sciencedirect.com,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0239,Gray matter substrates of depressive and anxiety symptoms in idiopathic REM sleep behavior disorder,10.1016/j.parkreldis.2018.12.020,https://openalex.org/W2903911942,,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0239.pdf,https://doi.org/10.1016/j.parkreldis.2018.12.020,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0240,Neuroimaging features of depression–frailty phenotype in older adults: A pilot study,10.1017/s1041610223000066,https://openalex.org/W4321374603,157fcb953d334684403028529001a95a088f4542,36803400,PMC10439968,https://pubmed.ncbi.nlm.nih.gov/36803400/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10439968/,pmc_pdf_not_found,none,data/pdfs/REFINE-0240.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10439968/,,diamond,,PMCID found but no valid PDF URL from PMC OA service or page parsing,pmc_pdf_not_found,PMCID found but no valid PDF URL from PMC OA service or page parsing
REFINE-0241,Plasma biosignature and brain pathology related to persistent cognitive impairment in late-life depression,10.1038/mp.2014.76,https://openalex.org/W2086139571,3436e113fe88cfd9caed1d45eb36c4419a8e57ab,25092249,PMC4494754,https://pubmed.ncbi.nlm.nih.gov/25092249/,https://pmc.ncbi.nlm.nih.gov/articles/PMC4494754/,invalid_pdf,none,data/pdfs/REFINE-0241.pdf,https://www.nature.com/articles/mp201476.pdf,,green,,,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0242,Local neuroanatomical and tract-based proxies of optimal subcallosal cingulate deep brain stimulation,10.1016/j.brs.2023.08.014,https://openalex.org/W4386024809,e4a51ac44f17465dcd862aa59e2d8ce88b625693,,,,,publisher_403,none,data/pdfs/REFINE-0242.pdf,,https://doaj.org/article/df549690733a4725af31a5ab93aba936,gold,cc-by,Publisher HTTP 403: doaj.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0243,"Reduced frontal brain volume in non-treatment-seeking cocaine-dependent individuals: Exploring the role of impulsivity, depression, and smoking",10.3389/fnhum.2014.00007,https://openalex.org/W2149368393,,,,,,downloaded,openalex,data/pdfs/REFINE-0243.pdf,,https://www.frontiersin.org/articles/10.3389/fnhum.2014.00007/pdf,gold,cc-by,,,
REFINE-0244,Commonalities and differences in ECT-induced gray matter volume change between depression and schizophrenia,10.1016/j.nicl.2023.103429,https://openalex.org/W4367856344,8407edb3b199da43cb7a2a867bf5db818cd19fa4,37150022,PMC10193002,https://pubmed.ncbi.nlm.nih.gov/37150022/,https://pmc.ncbi.nlm.nih.gov/articles/PMC10193002/,publisher_403,none,data/pdfs/REFINE-0244.pdf,,https://doaj.org/article/d7e4cc5c449e415e88ae8a2ca0835e8c,gold,cc-by,Publisher HTTP 403: doaj.org,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0245,"Brain alterations in adult ADHD: Effects of gender, treatment and comorbid depression",10.1016/j.euroneuro.2013.11.011,https://openalex.org/W2094966336,a0a97cf08a2836bd760adc2d5fee56565e60ff06,,,,,repository_landing_page,none,data/pdfs/REFINE-0245.pdf,http://hdl.handle.net/2066/127698,,green,other-oa,Repository landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0246,31Phosphorus magnetic resonance spectroscopy study of tissue specific changes in high energy phosphates before and after sertraline treatment of geriatric depression,10.1002/gps.2230,https://openalex.org/W1978440058,c31b5fb7b5d36adb997873f24c4275b31c11c5b4,,,,,publisher_403,none,data/pdfs/REFINE-0246.pdf,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/gps.2230,bronze,,Publisher HTTP 403: onlinelibrary.wiley.com,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0247,Altered connectivity of the anterior cingulate and the posterior superior temporal gyrus in a longitudinal study of later-life depression,10.3389/fnagi.2018.00031,https://openalex.org/W2793575214,,,,,,downloaded,openalex,data/pdfs/REFINE-0247.pdf,,https://www.frontiersin.org/articles/10.3389/fnagi.2018.00031/pdf,gold,cc-by,,,
REFINE-0248,"Frontal-subcortical volumetric deficits in single episode, medication-naïve depressed patients and the effects of 8 weeks fluoxetine treatment: A VBM-DARTEL study",10.1371/journal.pone.0079055,https://openalex.org/W1984549167,,,,,,downloaded,openalex,data/pdfs/REFINE-0248.pdf,,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0079055&type=printable,gold,cc-by,,,
REFINE-0249,Differences in cerebral structure associated with depressive symptoms in the elderly with Alzheimer’s disease,10.3389/fnagi.2020.00107,https://openalex.org/W3025221675,,,,,,downloaded,openalex_landing_page,data/pdfs/REFINE-0249.pdf,https://doi.org/10.3389/fnagi.2020.00107,http://adni.loni.usc.edu/wp-content/uploads/how_to_apply/ADNI_Acknowledgement_List.pdf,gold,cc-by,,,
REFINE-0250,Effects of aerobic exercise training on brain structure and psychological well-being in young adults,,https://openalex.org/W3046275966,753690f8df59ac4c06e830e727fe38c662beca3b,,,,,publisher_403,none,data/pdfs/REFINE-0250.pdf,,http://www.thelancet.com/article/S0140673620303676/pdf,bronze,,Publisher HTTP 403: www.thelancet.com,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0251,Grey matter volume increase following electroconvulsive therapy in patients with late life depression: A longitudinal MRI study,10.1503/jpn.140322,https://openalex.org/W2417511783,,,,,,downloaded,openalex,data/pdfs/REFINE-0251.pdf,,https://pure.amsterdamumc.nl/ws/files/160666861/Grey-matter-volume-increase-following-electroconvulsive-therapy-in-patients-with-late-life-depression-a-longitudinal-mr.pdf,bronze,,,,
REFINE-0252,The functional neuroanatomy of geriatric depression,10.1002/gps.2185,https://openalex.org/W2043887247,132ed201c8cb641e306fbb5c5f4d9879fd8b19d0,19173332,PMC2730507,https://pubmed.ncbi.nlm.nih.gov/19173332/,https://pmc.ncbi.nlm.nih.gov/articles/PMC2730507/,publisher_403,none,data/pdfs/REFINE-0252.pdf,,https://doi.org/10.1002/gps.2185,green,,Publisher HTTP 403: doi.org,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0253,Neural mapping of anhedonia across psychiatric diagnoses: A transdiagnostic neuroimaging analysis,10.1016/j.nicl.2021.102825,https://openalex.org/W3199231495,,34544030,PMC8455863,https://pubmed.ncbi.nlm.nih.gov/34544030/,https://pmc.ncbi.nlm.nih.gov/articles/PMC8455863/,publisher_403,none,data/pdfs/REFINE-0253.pdf,,https://doaj.org/article/213844ef48d14fca912b95b2b6bf39a5,gold,cc-by-nc-nd,Publisher HTTP 403: doaj.org,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0254,Cell adhesion molecule expression in the dorsolateral prefrontal cortex and anterior cingulate cortex in major depression in the elderly,10.1017/s0007125000161847,https://openalex.org/W4241839689,,,,,,downloaded,openalex_landing_page,data/pdfs/REFINE-0254.pdf,https://doi.org/10.1017/s0007125000161847,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/F608763FC3A16CF4629ABD0A6AF31A35/S0007125000161847a.pdf/div-class-title-cell-adhesion-molecule-expression-in-the-dorsolateral-prefrontal-cortex-and-anterior-cingulate-cortex-in-major-depression-in-the-elderly-div.pdf,closed,,,,
REFINE-0255,Delusional depression responding to clomipramine in Binswanger’s disease,10.1097/00005053-199007000-00009,https://openalex.org/W2058579405,f4c86116d126e7927a8e640d0637e636db7e1238,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0255.pdf,https://doi.org/10.1097/00005053-199007000-00009,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0256,Altered brain regional homogeneity is associated with depressive symptoms in COVID-19,10.1016/j.jad.2022.06.061,https://openalex.org/W4283516467,83d0a303ac3470c6cc87f9eca76bf7ea8ac83b5d,35764231,PMC9233546,https://pubmed.ncbi.nlm.nih.gov/35764231/,https://pmc.ncbi.nlm.nih.gov/articles/PMC9233546/,publisher_403,none,data/pdfs/REFINE-0256.pdf,,http://hdl.handle.net/11577/3458002,green,,Publisher HTTP 403: hdl.handle.net,pmc_pdf_not_found,PMCID found but no valid PDF URL from PMC OA service or page parsing
REFINE-0257,Reduction of dorsolateral prefrontal cortex gray matter in late-life depression,10.1016/j.pscychresns.2011.01.003,https://openalex.org/W1970221386,,21596532,PMC3105213,https://pubmed.ncbi.nlm.nih.gov/21596532/,https://pmc.ncbi.nlm.nih.gov/articles/PMC3105213/,pmc_fulltext_no_pdf,none,data/pdfs/REFINE-0257.pdf,https://www.ncbi.nlm.nih.gov/pmc/articles/3105213,,closed,,PMC full-text available as HTML; no downloadable PDF link found,pmc_fulltext_no_pdf,PMC full-text available but no downloadable PDF
REFINE-0258,Regional patterns of brain tissue loss associated with depression in Parkinson disease,10.1212/wnl.0b013e3181f11c1d,https://openalex.org/W1999514395,618dc1bec7178494002cea463a1b26df2144308a,,,,,publisher_403,none,data/pdfs/REFINE-0258.pdf,,https://doi.org/10.1212/wnl.0b013e3181f11c1d,closed,,Publisher HTTP 403: doi.org,pubmed_not_found,No PubMed/PMC record found from DOI/title
REFINE-0259,Six-week oral ketamine treatment for chronic suicidality is associated with increased grey matter volume,10.1016/j.pscychresns.2021.111369,https://openalex.org/W3194748817,f2fb8ccc293bca8191c344326352e993743a0287,,,,,landing_page_unresolved,none,data/pdfs/REFINE-0259.pdf,https://doi.org/10.1016/j.pscychresns.2021.111369,,closed,,DOI landing page unresolved,pubmed_not_found,No PubMed/PMC record found from DOI/title
