paper_id,expected_title,doi,pdf_path,manifest_status,source_used,pdf_url,extracted_title_or_first_text,title_similarity,doi_found_in_pdf,audit_status,reason
REFINE-0297,Depression in dementia with Lewy bodies: A critical update,10.1007/s00702-023-02669-8,data/pdfs/REFINE-0297.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0298,Neuroanatomy in monozygotic twins with Asperger disorder discordant for comorbid depression,10.1212/01.wnl.0000172360.99310.3f,data/pdfs/REFINE-0298.pdf,publisher_403,none,https://doi.org/10.1212/01.wnl.0000172360.99310.3f,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0299,Mapping Brain Size and Cortical Gray Matter Changes in Elderly Depression,10.1016/j.biopsych.2003.09.004,data/pdfs/REFINE-0299.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0300,Cortical alterations are associated with depression in subcortical vascular mild cognitive impairment revealed by surface-based morphometry,,data/pdfs/REFINE-0300.pdf,publisher_403,none,https://doi.org/10.1152/physrev.00034.2015,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0301,Structural brain changes as biomarkers and outcome predictors in patients with late-life depression: A cross-sectional and prospective study,10.1371/journal.pone.0080049,data/pdfs/REFINE-0301.pdf,downloaded,openalex,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0080049&type=printable,Structural Brain Changes as Biomarkers and Outcome,100.0,10.1371/journal.pone.0080049,validated,DOI 10.1371/journal.pone.0080049 found in PDF matches expected DOI 10.1371/journal.pone.0080049
REFINE-0302,Alterations of brain volumes in women with early life maltreatment and their associations with oxytocin,10.1016/j.yhbeh.2017.11.005,data/pdfs/REFINE-0302.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0303,"Altruistic Social Activity, Depressive Symptoms, and Brain Regional Gray Matter Volume: Voxel-Based Morphometry Analysis From 8,695 Old Adults",10.1093/gerona/glac093,data/pdfs/REFINE-0303.pdf,publisher_403,none,https://doi.org/10.1093/gerona/glac093,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0304,Atrophy of right inferior frontal orbital gyrus and frontoparietal functional connectivity abnormality in depressed suicide attempters,10.1007/s11682-019-00206-4,data/pdfs/REFINE-0304.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0305,Anterior cingulate cortical volumes and treatment remission of geriatric depression,10.1002/gps.2290,data/pdfs/REFINE-0305.pdf,publisher_403,none,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/gps.2290,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0306,Negative emotions and brain: Negative emotions mediates the association between structural and functional variations in emotional-related brain regions and sleep quality,10.1016/j.sleep.2022.03.023,data/pdfs/REFINE-0306.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0307,"A longitudinal, randomized experimental pilot study to investigate the effects of airborne infrasound on human mental health, cognition, and brain structure",10.1038/s41598-021-82203-6,data/pdfs/REFINE-0307.pdf,downloaded,openalex,https://www.nature.com/articles/s41598-021-82203-6.pdf,"A longitudinal, randomized",100.0,10.1038/s41598-021-82203-6,validated,DOI 10.1038/s41598-021-82203-6 found in PDF matches expected DOI 10.1038/s41598-021-82203-6
REFINE-0308,State-dependent and trait-related gray matter changes in nonrefractory depression,10.1097/wnr.0000000000000301,data/pdfs/REFINE-0308.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0309,Naltrexone treatment reverses astrocyte atrophy and immune dysfunction in self-harming macaques,10.1016/j.bbi.2015.07.017,data/pdfs/REFINE-0309.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0310,Tissue-specific differences in brain phosphodiesters in late-life major depression,10.1016/j.jagp.2012.08.005,data/pdfs/REFINE-0310.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0311,Optic coherence tomography shows inflammation and degeneration in major depressive disorder patients correlated with disease severity,10.1016/j.jad.2016.06.039,data/pdfs/REFINE-0311.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0312,Structural brain alterations in older adults exposed to early-life adversity,10.1016/j.psyneuen.2021.105272,data/pdfs/REFINE-0312.pdf,publisher_403,none,https://www.sciencedirect.com/science/article/am/pii/S0306453021001463?via%3Dihub,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0313,The serotonin transporter genotype modulates the relationship between early stress and adult suicidality in bipolar disorder,10.1111/bdi.12250,data/pdfs/REFINE-0313.pdf,publisher_403,none,https://doi.org/10.1111/bdi.12250,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0314,Imaging the neuroplastic effects of ketamine with VBM and the necessity of placebo control,10.1016/j.neuroimage.2016.12.032,data/pdfs/REFINE-0314.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0315,Early and late effects of electroconvulsive therapy associated with different temporal lobe structures,10.1038/s41398-020-01025-8,data/pdfs/REFINE-0315.pdf,downloaded,openalex,https://www.nature.com/articles/s41398-020-01025-8.pdf,Early and late effects of electroconvulsive therapy,100.0,10.1038/s41398-020-01025-8,validated,DOI 10.1038/s41398-020-01025-8 found in PDF matches expected DOI 10.1038/s41398-020-01025-8
REFINE-0316,Variant in oxytocin receptor gene is associated with amygdala volume,10.1016/j.psyneuen.2010.12.004,data/pdfs/REFINE-0316.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0317,"Cumulative adversity and smaller gray matter volume in medial prefrontal, anterior cingulate, and insula regions",10.1016/j.biopsych.2011.11.022,data/pdfs/REFINE-0317.pdf,pmc_pdf_not_found,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0318,"Association of cerebral amyloidosis, blood pressure, and neuronal injury with late-life onset depression",,data/pdfs/REFINE-0318.pdf,publisher_403,none,https://doaj.org/article/840bb506acaf4974bcf1db66dfaf1c8f,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0319,Associations between parental depression and anxiety symptom severity and their offspring’s cortical thickness and subcortical volume,10.1016/j.jpsychires.2023.09.014,data/pdfs/REFINE-0319.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0320,"Linking menopause-related factors, history of depression, APOE ε4, and proxies of biological aging in the UK biobank cohort",10.1016/j.yhbeh.2024.105596,data/pdfs/REFINE-0320.pdf,downloaded,openalex,https://iris.unil.ch/bitstreams/075797f7-b486-4c9a-991b-a5b602d6ac03/download,"Linking menopause-related factors, history of depression, APOE ε 4 , and",99.3,10.1016/j.yhbeh.2024.105596,validated,DOI 10.1016/j.yhbeh.2024.105596 found in PDF matches expected DOI 10.1016/j.yhbeh.2024.105596
REFINE-0321,Regional brain volume in depression and anxiety disorders,10.1001/archgenpsychiatry.2010.121,data/pdfs/REFINE-0321.pdf,publisher_403,none,https://doi.org/10.1001/archgenpsychiatry.2010.121,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0322,Cortical volume reductions in men transitioning to first-time fatherhood reflect both parenting engagement and mental health risk,10.1093/cercor/bhae126,data/pdfs/REFINE-0322.pdf,publisher_403,none,https://academic.oup.com/cercor/article-pdf/34/4/bhae126/57229670/bhae126.pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0323,Depression is associated with preserved cortical thickness relative to apathy in frontotemporal dementia,10.1177/0891988720964258,data/pdfs/REFINE-0323.pdf,publisher_403,none,https://doi.org/10.1177/0891988720964258,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0324,Apolipoprotein E genotype and subcortical vascular lesions in older depressed patients and control subjects,10.1016/s0006-3223(02)01782-1,data/pdfs/REFINE-0324.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0325,Brain-Cognition Associations in Older Patients With Remitted Major Depressive Disorder or Mild Cognitive Impairment: A Multivariate Analysis of Gray and White Matter Integrity,10.1016/j.biopsych.2023.05.018,data/pdfs/REFINE-0325.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0326,Improved anatomic delineation of the antidepressant response to partial sleep deprivation in medial frontal cortex using perfusion-weighted functional MRI,10.1016/j.pscychresns.2005.12.008,data/pdfs/REFINE-0326.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0327,Neural correlates of adolescent irritability and its comorbidity with psychiatric disorders,10.1016/j.jaac.2019.11.028,data/pdfs/REFINE-0327.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0328,Neuroimaging changes in mesial temporal lobe epilepsy are magnified in the presence of depression,10.1016/j.yebeh.2010.08.012,data/pdfs/REFINE-0328.pdf,publisher_403,none,http://www.epilepsybehavior.com/article/S1525505010005469/pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0329,Neuroanatomical correlates of depression in Friedreich’s ataxia: A voxel-based morphometry study,10.1007/s12311-012-0424-0,data/pdfs/REFINE-0329.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0330,Cognitive impairment and structural abnormalities in late life depression with olfactory identification impairment: An Alzheimer’s disease-like pattern,10.1093/ijnp/pyy016,data/pdfs/REFINE-0330.pdf,publisher_403,none,https://academic.oup.com/ijnp/article-pdf/21/7/640/25112994/pyy016.pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0331,The association of psychosocial risk factors for mental health with a brain marker altered by inflammation: A translocator protein (TSPO) PET imaging study,10.1016/j.bbi.2019.05.023,data/pdfs/REFINE-0331.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0332,Enhanced temporal coupling between thalamus and dorsolateral prefrontal cortex mediates chronic low back pain and depression,10.1155/2021/7498714,data/pdfs/REFINE-0332.pdf,publisher_403,none,https://downloads.hindawi.com/journals/np/2021/7498714.pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0333,Structural abnormalities associated with poor outcome of a major depressive episode: The role of thalamus,10.1016/j.pscychresns.2020.111158,data/pdfs/REFINE-0333.pdf,downloaded,openalex_landing_page,https://hal.science/hal-02920551v1/file/JMBatail_Psychresni_accepted%20version.pdf,for the deposit and dissemination of scientific re-,46.4,10.1016/j.pscychresns.2020.111158⟩.,validated,DOI 10.1016/j.pscychresns.2020.111158⟩. found in PDF matches expected DOI 10.1016/j.pscychresns.2020.111158
REFINE-0334,Greater MRI lesion volumes in elderly depressed subjects than in control subjects,10.1016/j.pscychresns.2004.08.004,data/pdfs/REFINE-0334.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0335,Prefrontal resting-state connectivity and antidepressant response: No associations in the ELECT‑TDCS trial,10.1007/s00406-020-01187-y,data/pdfs/REFINE-0335.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0336,Maternal Childhood Maltreatment Is Associated With Lower Infant Gray Matter Volume and Amygdala Volume During the First Two Years of Life,10.1016/j.bpsgos.2021.09.005,data/pdfs/REFINE-0336.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0337,Baseline clinical and neuroimaging biomarkers of treatment response to high-frequency rTMS over the left DLPFC for resistant depression,10.3389/fpsyt.2022.894473,data/pdfs/REFINE-0337.pdf,downloaded,openalex,https://www.frontiersin.org/articles/10.3389/fpsyt.2022.894473/pdf,Frontiers in Psychiatry | www.frontiersin.org 1 May 2022 | Volume 13 | Article 894473,38.0,10.3389/fpsyt.2022.894473,validated,DOI 10.3389/fpsyt.2022.894473 found in PDF matches expected DOI 10.3389/fpsyt.2022.894473
REFINE-0338,White matter hyperintensity accumulation during treatment of late-life depression,10.1038/npp.2015.158,data/pdfs/REFINE-0338.pdf,invalid_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0339,Examining gray matter structures associated with individual differences in global life satisfaction in a large sample of young adults,10.1093/scan/nsu144,data/pdfs/REFINE-0339.pdf,publisher_403,none,https://academic.oup.com/scan/article-pdf/10/7/952/27101470/nsu144.pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0340,Tubulin Polymerization Promoting Protein (TPPP) gene methylation and corpus callosum measures in maltreated children,10.1016/j.pscychresns.2020.111058,data/pdfs/REFINE-0340.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0341,Hippocampal volume and depression among young children,10.1016/j.pscychresns.2019.04.012,data/pdfs/REFINE-0341.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0342,Magnetic resonance imaging in late-life depression: Vascular and glucocorticoid cascade hypotheses,10.1192/bjp.bp.111.105361,data/pdfs/REFINE-0342.pdf,downloaded,openalex,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/94DC49AB912C46C2BE319634E1E5F660/S0007125000271614a.pdf/div-class-title-magnetic-resonance-imaging-in-late-life-depression-vascular-and-glucocorticoid-cascade-hypotheses-div.pdf,Late-life depression is a multifactorial illness that is associated,56.7,10.1192/bjp.bp.111.105361,validated,DOI 10.1192/bjp.bp.111.105361 found in PDF matches expected DOI 10.1192/bjp.bp.111.105361
REFINE-0343,Transcranial magnetic stimulation of left dorsolateral prefrontal cortex induces brain morphological changes in regions associated with a treatment resistant major depressive episode: An exploratory analysis,10.1016/j.brs.2016.02.011,data/pdfs/REFINE-0343.pdf,publisher_403,none,https://doaj.org/article/3521a0d382af4e6ca88b244860d2e5a5,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0344,Structural brain plasticity and inflammation are independently related to changes in depressive symptoms six months after an index ECT course,10.1017/s0033291722003555,data/pdfs/REFINE-0344.pdf,downloaded,openalex_landing_page,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/C20E0728553AF79955D123663747CF62/S0033291722003555a.pdf/div-class-title-structural-brain-plasticity-and-inflammation-are-independently-related-to-changes-in-depressive-symptoms-six-months-after-an-index-ect-course-div.pdf,"Cite this article: Brooks III JO, Kruse JL,",45.3,10.1017/S0033291722003555,validated,DOI 10.1017/S0033291722003555 found in PDF matches expected DOI 10.1017/s0033291722003555
REFINE-0345,Glial fibrillary acidic protein in late life major depressive disorder: An immunocytochemical study,10.1136/jnnp.73.5.556,data/pdfs/REFINE-0345.pdf,downloaded,openalex,https://jnnp.bmj.com/content/jnnp/73/5/556.full.pdf,Glial fibrillary acidic protein in late life major depressive,100.0,10.1136/jnnp.73.5.556,validated,DOI 10.1136/jnnp.73.5.556 found in PDF matches expected DOI 10.1136/jnnp.73.5.556
REFINE-0346,"Immune-related genetic overlap between regional gray matter reductions and psychiatric symptoms in adolescents, and gene-set validation in a translational model",10.3389/fnsys.2021.725413,data/pdfs/REFINE-0346.pdf,downloaded,openalex,https://hal.science/hal-03801037v1/document,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0347,Effects of erythropoietin on hippocampal volume and memory in mood disorders,10.1016/j.biopsych.2014.12.013,data/pdfs/REFINE-0347.pdf,repository_landing_page,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0348,Coverage of blood vessels by astrocytic endfeet is reduced in major depressive disorder,10.1016/j.biopsych.2012.09.024,data/pdfs/REFINE-0348.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0349,Anterior cingulate gyrus acts as a moderator of the relationship between problematic mobile phone use and depressive symptoms in college students,10.1093/scan/nsab016,data/pdfs/REFINE-0349.pdf,publisher_403,none,https://academic.oup.com/scan/article-pdf/16/5/484/37787297/nsab016.pdf,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0350,"Association of type 2 diabetes with depression, brain atrophy, and reduced fine motor speed in a 60- to 64-year-old community sample",10.1097/jgp.0b013e31818b40fc,data/pdfs/REFINE-0350.pdf,repository_landing_page,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0351,"Inflammation, negative affect, and amyloid burden in Alzheimer’s disease: Insights from the kynurenine pathway",10.1016/j.bbi.2021.03.019,data/pdfs/REFINE-0351.pdf,invalid_pdf_title_mismatch,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0352,Ventricular enlargement and caudate hyperdensity in elderly depressives,10.1016/0006-3223(91)90306-7,data/pdfs/REFINE-0352.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0353,Brain-gut microbiota multimodal predictive model in patients with bipolar depression,10.1016/j.jad.2022.11.026,data/pdfs/REFINE-0353.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0354,Gray matter volume and white matter lesions in chronic kidney disease: Exploring the association with depressive symptoms,10.1016/j.genhosppsych.2016.02.005,data/pdfs/REFINE-0354.pdf,repository_landing_page,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0355,Preschool sleep and depression interact to predict gray matter volume trajectories across late childhood to adolescence,10.1016/j.dcn.2021.101053,data/pdfs/REFINE-0355.pdf,publisher_403,none,https://doaj.org/article/ee52c66f0843425cb9e7060fa3b0dc28,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0356,Brain areas associated with resilience to depression in high-risk young women,10.1007/s00429-021-02215-w,data/pdfs/REFINE-0356.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0357,Disrupted orbitomedial prefrontal limbic network in individuals with later-life depression,10.1016/j.jad.2016.06.031,data/pdfs/REFINE-0357.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0358,Vascular and extravascular immunoreactivity for intercellular adhesion molecule 1 in the orbitofrontal cortex of subjects with major depression: Age-dependent changes,10.1016/j.jad.2011.03.052,data/pdfs/REFINE-0358.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0359,Limbic and frontal cortical degeneration is associated with psychiatric symptoms in PINK1 mutation carriers,10.1016/j.biopsych.2007.12.010,data/pdfs/REFINE-0359.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0360,"Social threat, fronto-cingulate-limbic morphometry, and symptom course in depressed adolescents: A longitudinal investigation",10.1017/s0033291722002239,data/pdfs/REFINE-0360.pdf,downloaded,openalex,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/FAFD3C4172672EB5A0CEA9DFCBBDE6D0/S0033291722002239a.pdf/div-class-title-social-threat-fronto-cingulate-limbic-morphometry-and-symptom-course-in-depressed-adolescents-a-longitudinal-investigation-div.pdf,"Gotlib IH, Ho TC (2023). Social threat, fronto-",65.6,10.1017/S0033291722002239,validated,DOI 10.1017/S0033291722002239 found in PDF matches expected DOI 10.1017/s0033291722002239
REFINE-0361,"DNA methylation differences in stress-related genes, functional connectivity and gray matter volume in depressed and healthy adolescents",10.1016/j.jad.2020.03.062,data/pdfs/REFINE-0361.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0362,Cerebellar telomere length and psychiatric disorders,10.1007/s10519-010-9338-0,data/pdfs/REFINE-0362.pdf,pmc_fulltext_no_pdf,none,,,0.0,,missing_pdf,PDF file not found on disk
REFINE-0363,Comparative study of magnetic resonance imaging-based neuroimaging methods in older adults with depression,10.1016/j.pscychresns.2023.111637,data/pdfs/REFINE-0363.pdf,landing_page_unresolved,none,,,0.0,,missing_pdf,PDF file not found on disk
